image_id,relative_path,source_dataset,source_group,sha256,final_label,review_state,review_notes,reviewer_id,review_timestamp,source_priority
img_00000361,images/img_00000361.jpeg,01_kaggle_weapon,kaggle,fdc2c589e5c509ee892aed0a1bfbc922e51191ee19afcdfbea48b20bc2a1134d,non_weapon,reviewed,,Lello,2026-04-22T09:02:13+00:00,4
img_00000001,images/img_00000001.jpg,01_kaggle_weapon,kaggle,a9df9263d583d137f19ed1578dd0906d19b44a107d8046794fef3a9ad9389a99,weapon,reviewed,,Lello,2026-04-22T08:46:22+00:00,4
img_00000002,images/img_00000002.jpg,01_kaggle_weapon,kaggle,7a7d8e2da32ca3cd887666524285720c66283cc691b7075ec48510003d1b724b,weapon,reviewed,,Lello,2026-04-22T08:46:33+00:00,4
img_00000003,images/img_00000003.jpg,01_kaggle_weapon,kaggle,efa5d09ad0e32d215b4cf92103658bd8f539bce02ac34f8c67fd8044e597715f,weapon,reviewed,,Lello,2026-04-22T08:46:34+00:00,4
img_00000004,images/img_00000004.jpg,01_kaggle_weapon,kaggle,768d8265386d41b3bcce73ae5becccd59c425358143101e6a429dc5a7c36aaae,weapon,reviewed,,Lello,2026-04-22T08:46:37+00:00,4
img_00000005,images/img_00000005.jpg,01_kaggle_weapon,kaggle,80634cc6bac7fd5a77fe211611d5e9186b6a3694c0b287c11632c4e844fe549e,weapon,reviewed,,Lello,2026-04-22T08:46:38+00:00,4
img_00000006,images/img_00000006.jpeg,01_kaggle_weapon,kaggle,53632b0dcc9c8b8b79da2cf9ed829da6f1e49241eba912c0c63bb10ba00a8ff8,weapon,reviewed,,Lello,2026-04-22T08:46:40+00:00,4
img_00000007,images/img_00000007.jpeg,01_kaggle_weapon,kaggle,3df5b7a968dc6c91265468c6d6ed3286c3f8a914f865f9550af76469c0d1e20e,weapon,reviewed,,Lello,2026-04-22T08:46:42+00:00,4
img_00000014,images/img_00000014.png,01_kaggle_weapon,kaggle,9e72cf191b6539dc28f205176aa14bef73d2ff9ad7f9c79765c8147be68cb147,weapon,reviewed,,Lello,2026-04-22T08:46:50+00:00,4
img_00000016,images/img_00000016.jpeg,01_kaggle_weapon,kaggle,77023af700c6393981c82b34a69ca3f178c5499564dc4bf6cfba4277204763c5,weapon,reviewed,,Lello,2026-04-22T08:46:52+00:00,4
img_00000020,images/img_00000020.jpeg,01_kaggle_weapon,kaggle,69f1b2e9a1945edacb78acbe7d33021cb549a42879cfde1ad73a9205d789c0c8,weapon,reviewed,,Lello,2026-04-22T08:46:56+00:00,4
img_00000022,images/img_00000022.jpeg,01_kaggle_weapon,kaggle,5401e0d351375c934eccb9eeb02db3b7bde60a34f785e9ab747a5bbc45dc5498,weapon,reviewed,,Lello,2026-04-22T08:46:57+00:00,4
img_00000023,images/img_00000023.jpeg,01_kaggle_weapon,kaggle,4632d9aeb70633cfaef57985847fcd9ce1b87a9e2ee5c08ac82d57efc6faf66b,weapon,reviewed,,Lello,2026-04-22T08:46:59+00:00,4
img_00000031,images/img_00000031.jpeg,01_kaggle_weapon,kaggle,329c9b874b82dbdbf1d42c01185cba8b44e103b97b02659f398f050401acd10c,weapon,reviewed,,Lello,2026-04-22T08:47:05+00:00,4
img_00000034,images/img_00000034.jpeg,01_kaggle_weapon,kaggle,200dfb689a4e096f71667d40bbdf8b993135f84b0027d9df6ed6bfde94a0fc2d,weapon,reviewed,,Lello,2026-04-22T08:49:35+00:00,4
img_00000035,images/img_00000035.jpeg,01_kaggle_weapon,kaggle,c27d63aa78099bf560602fd5b19a605bb34737bad5158588891ed60d9e258be2,weapon,reviewed,,Lello,2026-04-22T08:49:30+00:00,4
img_00000037,images/img_00000037.jpeg,01_kaggle_weapon,kaggle,29656949e96a839d4a7292ebbab646b36d974ed1f4fbc8e9a1d096214f2354d3,weapon,reviewed,,Lello,2026-04-22T09:05:46+00:00,4
img_00000039,images/img_00000039.jpeg,01_kaggle_weapon,kaggle,ad5a42fc7f4249fd01949903839ef7a5b288870f978fe67b705da4493e1026db,weapon,reviewed,,Lello,2026-04-22T08:49:33+00:00,4
img_00000040,images/img_00000040.jpeg,01_kaggle_weapon,kaggle,4c499ed0a64deea84293bd42fadcaff9ee980764113827b745250f0932928316,weapon,reviewed,,Lello,2026-04-22T08:49:38+00:00,4
img_00000041,images/img_00000041.jpeg,01_kaggle_weapon,kaggle,83dbd88e9717ef1c800b2c67aa506fbf07a587f2e76d07f71c3cc81168714190,weapon,reviewed,,Lello,2026-04-22T08:49:37+00:00,4
img_00000042,images/img_00000042.jpeg,01_kaggle_weapon,kaggle,81a63895319f9599680c8dc3f5e98dd15b292126893123abac48e6b2df7673fd,weapon,reviewed,,Lello,2026-04-22T08:49:39+00:00,4
img_00000044,images/img_00000044.jpeg,01_kaggle_weapon,kaggle,1ee955e9abb3442b27430a0f9853938280a08eb2c894e8bbd5da0f2cb454b50e,weapon,reviewed,,Lello,2026-04-22T08:49:41+00:00,4
img_00000125,images/img_00000125.jpeg,01_kaggle_weapon,kaggle,9638d90292eb092489fcb52a31f7391b602a4878ad2a0878a993d0e353e37931,weapon,reviewed,,Lello,2026-04-22T08:50:40+00:00,4
img_00000126,images/img_00000126.jpeg,01_kaggle_weapon,kaggle,fe973ca118e8e33758a29d64cb0d2e46356feca802b397b36d3a19c133fc495f,weapon,reviewed,,Lello,2026-04-22T08:50:41+00:00,4
img_00000127,images/img_00000127.jpeg,01_kaggle_weapon,kaggle,63a005592372def7414adc83bae1de11ac530fabf8be9e9d3b9b2b7dc1351306,weapon,reviewed,,Lello,2026-04-22T08:50:43+00:00,4
img_00000128,images/img_00000128.png,01_kaggle_weapon,kaggle,f021bcb3e39fdedbd2212ba38b68d7b36f38a88e5f7555e86ec2a2a49ad20084,weapon,reviewed,,Lello,2026-04-22T08:50:44+00:00,4
img_00000129,images/img_00000129.jpeg,01_kaggle_weapon,kaggle,6912da70b94387fc65665d272daf2a12272c3dbd2045a3994ee18686bc046879,weapon,reviewed,,Lello,2026-04-22T08:50:46+00:00,4
img_00000130,images/img_00000130.jpeg,01_kaggle_weapon,kaggle,0db44874ae62c532c231ba1d82b8117d2701561b824facc3d310fbf657e18bb3,weapon,reviewed,,Lello,2026-04-22T08:50:49+00:00,4
img_00000131,images/img_00000131.jpeg,01_kaggle_weapon,kaggle,fd099285453b789e059e6a26def826b5ee0acda60e621d6dbad985e54e61a098,weapon,reviewed,,Lello,2026-04-22T08:50:51+00:00,4
img_00000132,images/img_00000132.jpeg,01_kaggle_weapon,kaggle,84105c4775264d85305fe251b87407f4349a9586fa87bb1d72b1075bc0717314,weapon,reviewed,,Lello,2026-04-22T08:50:54+00:00,4
img_00000133,images/img_00000133.jpeg,01_kaggle_weapon,kaggle,e4320d322b310c716d2886b88ad19ef2783b95ab996b046b9e6afae72b931620,weapon,reviewed,,Lello,2026-04-22T08:50:56+00:00,4
img_00000134,images/img_00000134.jpeg,01_kaggle_weapon,kaggle,e609aee0aafbdb3af75cbda5fd32b06fa7c75189b26f57120d9d7a3f10dc8fc5,weapon,reviewed,,Lello,2026-04-22T08:50:57+00:00,4
