image_id,relative_path,source_dataset,source_group,sha256,final_label,review_state,review_notes,reviewer_id,review_timestamp,source_priority
img_00012872,images/img_00012872.jpg,03_google_scraped,google,7639ba10481f814742de7142bd8677cd7d3557e0175031766f063a39e9f39101,non_weapon,reviewed,,Lello,2026-04-22T09:35:52+00:00,3
img_00012881,images/img_00012881.jpg,03_google_scraped,google,5c737cf8f9b914adb67ff0198ba300bc18cd18da9d1b454924508178fa065dfc,non_weapon,reviewed,,Lello,2026-04-22T09:29:55+00:00,3
img_00012884,images/img_00012884.jpg,03_google_scraped,google,953b9d1d817b403d340cbfd61c803aa864aa58545f987a27c64cce91f9f0c59c,non_weapon,reviewed,,Lello,2026-04-22T09:29:46+00:00,3
img_00012885,images/img_00012885.jpg,03_google_scraped,google,6984a34eac1e7d1f7147b634af38fddb01d89236654e10630d8805956a8783f0,non_weapon,reviewed,,Lello,2026-04-22T09:36:08+00:00,3
img_00012897,images/img_00012897.jpg,03_google_scraped,google,4484f6a5a5f5e3250e0249922944adc1da8346ce7079e1de875535018271ae79,non_weapon,reviewed,,Lello,2026-04-22T09:30:17+00:00,3
img_00012902,images/img_00012902.jpg,03_google_scraped,google,417262b30be08f0c33e218b4ca98792fa37f86913369753bb43afb9ede93872b,non_weapon,reviewed,,Lello,2026-04-22T09:30:19+00:00,3
img_00012915,images/img_00012915.jpg,03_google_scraped,google,0376e7b85a55f27a1e7144b26607a7d888936b806ca01e642a7829a0f8118acf,non_weapon,reviewed,,Lello,2026-04-22T09:36:27+00:00,3
img_00012922,images/img_00012922.jpg,03_google_scraped,google,29495f52ef4c878c4974db2e904c89e3e1b2bf066c1d686f703973ab1362883f,non_weapon,reviewed,,Lello,2026-04-22T09:31:05+00:00,3
img_00012932,images/img_00012932.jpg,03_google_scraped,google,89c4783e4fd11c050ec215e4899a197e9205d4d09a0377527717eb4ba1fafa43,non_weapon,reviewed,,Lello,2026-04-22T09:31:10+00:00,3
img_00012935,images/img_00012935.jpg,03_google_scraped,google,f8612d8baf6af33bb18b5ee2e3a8f1c6aa7b52f73901f4831e59cf3213c0faf2,non_weapon,reviewed,,Lello,2026-04-22T09:31:24+00:00,3
img_00012936,images/img_00012936.jpg,03_google_scraped,google,36b767a59e74743568a98a476f1565340b249efe9016a0bd64514c15a4474f0d,non_weapon,reviewed,,Lello,2026-04-22T09:31:21+00:00,3
img_00012939,images/img_00012939.jpg,03_google_scraped,google,97a6a15fdf46c661552853446300053278fe00e3b0ab171872afea37af291a8c,non_weapon,reviewed,,Lello,2026-04-22T09:36:57+00:00,3
img_00012947,images/img_00012947.png,03_google_scraped,google,da67b02adfefd6eea52e1e0abe243acee991d93afeb15dd4e0fc90598e095f29,non_weapon,reviewed,,Lello,2026-04-22T09:36:50+00:00,3
img_00012948,images/img_00012948.jpg,03_google_scraped,google,d5995951b610a7195a562798fa38af1bb4b6099e4beb33795ed1d8005ad928a6,non_weapon,reviewed,,Lello,2026-04-22T09:31:33+00:00,3
img_00012949,images/img_00012949.jpg,03_google_scraped,google,dd5d0bd95657c2c79512a540e0e42cbbc234f693fa2b4465d36e7c7902f182d8,non_weapon,reviewed,,Lello,2026-04-22T09:36:55+00:00,3
img_00012970,images/img_00012970.jpg,03_google_scraped,google,ad1ee45ab5eab4350873501140c66d981ff3146140355b7af181bee4cdea985f,non_weapon,reviewed,,Lello,2026-04-22T09:37:08+00:00,3
img_00012987,images/img_00012987.jpg,03_google_scraped,google,41fa23586d3c691f61701ad6a3d30b6d4efc8acec1011366720e7533ee4f5c3d,non_weapon,reviewed,,Lello,2026-04-22T09:37:42+00:00,3
img_00012996,images/img_00012996.jpg,03_google_scraped,google,0dedc8ddebe72d72e963db75c250d9d44b596e9a105df1bb88e67753a45270f0,non_weapon,reviewed,,Lello,2026-04-22T09:37:39+00:00,3
img_00013080,images/img_00013080.jpg,03_google_scraped,google,6c1c5aa1e96d95ac4ed9bde22428cc7eb1fb0e837aae990fee5efeebac444f32,non_weapon,reviewed,,Lello,2026-04-22T09:38:20+00:00,3
img_00013086,images/img_00013086.jpg,03_google_scraped,google,3eedc6d4b9f9be3ce53a9a7ed5df444d963d62e771c677d30f0791252bf44fb8,non_weapon,reviewed,,Lello,2026-04-22T09:38:33+00:00,3
img_00013087,images/img_00013087.jpg,03_google_scraped,google,476d118e242cb3734d50a51cacd53ad6bae6d2c6d9f4e0cb035bc8deec296740,non_weapon,reviewed,,Lello,2026-04-22T09:38:35+00:00,3
img_00013088,images/img_00013088.jpg,03_google_scraped,google,ba628fd0953040e5c131844c8d0d95bde1cfe5ac0f91ffd3ecf5427b7e9dfbfd,non_weapon,reviewed,,Lello,2026-04-22T09:38:27+00:00,3
img_00013089,images/img_00013089.png,03_google_scraped,google,c8308ad89746328531b2bf0ddf9b672f5304c02a93dbd958b2cab0c3ece87d98,non_weapon,reviewed,,Lello,2026-04-22T09:38:29+00:00,3
img_00013098,images/img_00013098.jpg,03_google_scraped,google,3254c1867c966a96067e7049b3d7cdf4fc2e7d7a02126024a2940e2ac4cc29c3,non_weapon,reviewed,,Lello,2026-04-22T09:38:44+00:00,3
img_00013099,images/img_00013099.jpg,03_google_scraped,google,75ff6855efeb3f9cebcf35b8517e4508ca57cdee2289aaa08dc0bf4995547357,non_weapon,reviewed,,Lello,2026-04-22T09:38:42+00:00,3
img_00013102,images/img_00013102.jpg,03_google_scraped,google,a0b37e6407779e65acd8227da0e537a1fdea4d5a3cd72a095236e180adb29082,non_weapon,reviewed,,Lello,2026-04-22T09:47:38+00:00,3
img_00013108,images/img_00013108.jpg,03_google_scraped,google,3bb3e301000e525ce553213bc255d45d494c617dd78a7a0ef7027e903d81578d,non_weapon,reviewed,,Lello,2026-04-22T09:47:44+00:00,3
img_00013112,images/img_00013112.jpg,03_google_scraped,google,9b2e39b181b4697d3dd835625a99c58ddd7a5a09ac4859a547bc453a6957b3f1,non_weapon,reviewed,,Lello,2026-04-22T09:47:41+00:00,3
img_00013114,images/img_00013114.jpg,03_google_scraped,google,c5337d2f1ab404d3ec1de8e0a138d8c2af22982ef650a44abc31e09fd6c792ae,non_weapon,reviewed,,Lello,2026-04-22T09:47:49+00:00,3
